BBLC040	הפליגו אל מבצרי באי הקופים. אני אשחרר את כל צבא האל-מתים שלי. הפעם, אילנה תהיה שלי!	Set sail for my stronghold on Monkey Island. I'll unleash my entire army of the undead. This time, Elaine will be mine!	
BBLC045	אה, אילנה! יהיה זה יום מתוק בגיהינום כשתרגישי את נשימתי הבוערת כשאשק לשפתותייך, ותהפכי לכלתי הנצחית. ואשמיד כל אדם שיעז לעמוד בדרכי!!	Ah, Elaine! 'Twill be a sweet day in hell when ya feel the fiery breath of my kiss on yer lips, and become my undead bride. And I'll destroy any man who dares get in my way!!	
BBLC050	מלחים סובלים, כמה טוב להיות מת! חה, חה, חה!	Sufferin' Sailors, 'tis good to be dead! Ha, Ha, Ha!	
CREM055	ברנשצבע?	Guybrush?...	
CREM060	ברנשצבע!	Guybrush!	
CREM065	חשבתי שאיבדתי אותך לעד. זה באמת אתה?	I thought I'd lost you forever. Is it really you?	
CRGT070	כן, אילנה!	Yes, Elaine!	
CRGT075	הממ...באמת התכוונת למה שאמרת שם?...שאני האדם היחיד שאהבת אי פעם?	Umm...did you really mean what you said out there?...That I was the only man you ever loved?	
CREM080	אה...ובכן...כן, ברנשצבע, אני מניחה שכן.	Uh...well...Yes, Guybrush, I guess I did.	
CRGT090	אילנה, אני איש של מעשים. רברבן. נוכל. נווד! אדם שיכול לעצור את הנשימה למשך עשר דקות. בלי קשרים וללא חרטות. אני מפליג עם הרוח והולך לאן שההרפתקה תיקח אותי.	Elaine, I'm a man of action. A swashbuckler. A rogue. A wanderer! A man who can hold his breath for ten minutes. I have no ties and no regrets. I sail with the wind and go where adventure takes me.	
CREM095	ברנשצבע, תפסיק לקשקש.	Guybrush, stop babbling.	
CRGT100	אילנה, התינשאי לי?	Elaine, will you marry me?	
CREM105	הוי, ברנשצבע!	Oh, Guybrush!	
CRGT115	הוי,	Oh,	
CRGT120	אתה חי! אה, אבל, איך שרדת את הפיצוץ?!!	You're alive! Uh, but, how did you survive the explosion?!!	
CRWY125	אני עפתי החוצה. למזלי לא הייתי חגור בחגורת הבטיחות.	I was thrown clear. I'm just lucky I wasn't wearing my seat belt.	
CRWY130	וואו, אילנה! איזה יופי של טבעת!	Wow, Elaine! That's some ring!	
CREM135	תודה לך, וולי. זאת טבעת אירוסין שקיבלתי מברנשצבע.	Thank you, Wally. It's an engagement ring from Guybrush.	
CRWY140	היי! היא נראית בדיוק כמו טבעת יהלום ענקית שהייתה באוצר של לה צ'אק.	Hey! That looks just like that big diamond ring LeChuck had in his treasure hold.	
CRWY145	את יודעת, זאת עם קללת הוודו המזוויעה והמעוותת שהוטלה עליה.	You know, the one with that ghastly, disfiguring voodoo curse on it.	
CRWY150	טוב, אני בטוח שברנשצבע לא היה נותן לך את הטבעת  ה ז א ת.	Well, I'm sure Guybrush wouldn't have given you THAT ring.	
CRWY155	בכל אופן, אני חייב לזוז. שמעתי שיש מכון הסרת קעקועים על האי הזה שבטוח לבעלי נמשים!	Anyway, I gotta be going. I hear there's a tattoo removal place on this island that's freckle-safe.	
CRWY160	נתראה בחתונה!	See ya at the wedding!	
CREM165	ברנשצבע?!!!	Guybrush?!!!	
CRGT170	אההה...	Uhhh...	
FILC180	אאאאאאארח!!!	Aaaaaargh!!!	
INLC205	אש!	Fire!	
INGI210	יורים עלינו! אההההההה!	Incoming! Aaaaaaah!	
INEM215	כמה פעמים אצטרך להגיד לך, לה צ'אק? אני פשוט לא מרגישה באותו אופן כלפיך.	How many times do I have to tell you, LeChuck? I just don't feel that way about you.	
INGT220	אילנה!	Elaine!	
INLC225	בשם הדם הקרוש שלי, את תלמדי לאהוב אותי! הפליגי איתי ואכתיר אותך למלכת המתים!	By my congealed blood, you'll learn to love me! Sail with me and I'll make ya queen of the dead!	
INEM230	אני... אני לא יכולה. אני חופפת את השיער שלי הלילה.	I...I can't. I'm washing my hair tonight.	
INLC235	קללות יחולו על שערך, אישה! את לא רואה שגוויית הקברניט המלוחה הזאת עורגת לליטופייך העדינים?	Blast be yer hair, woman! Can't you see that this salty old sea-corpse pines for your every gentle caress?	
INEM240	אתה יודע...אני לא חושבת שאבא שלי יהיה מרוצה מהרעיון שאני יוצאת עם מת חי-	You know...I don't think my father would approve of me dating the undead-	
INEM245	ובכל מקרה אני לא ראויה לשודד-ים זומבי מוצלח שכמוך--	And you're probably too nice a zombie-pirate for me anyway--	
INEM250	...בוא פשוט נישאר ידידים.	...Let's just be friends instead.	
INLC255	דאאאאאאאהה!	Daaaaaaargh!	
INEM260	)אנחה עמוקה( תפנים את זה, לה צ'אק. אתה נבל תלותי, מרושע, מצחין ושפל וזה לא בדיוק מה שאני מחפשת בשלב זה למערכת יחסים רומנטית.	(Breathy Sigh) Let's face it, LeChuck. You're an evil, foul-smelling, vile, codependent villain and that's just not what I'm looking for in a romantic relationship right now.	בוא נדבר גלויות
INLC265	לעזאזל עם החידות שלך, בחורה שובבה!	Darn yer riddles, ya saucy female!	
INLC270	מה את מנסה להגיד?	What d'ya mean?	מה כוונתך? מה את אומרת?
INSE275	אההה! הווו!	Ahhh! Ohhh!	
INEM280	אתה מפלצת צמאת דם שכבר חטפה אותי פעם, עינתה את החברים שלי,...ולקחה ממני את האדם היחיד שאהבתי מעודי: ברנשצבע כפיסדבק.	You're a blood-thirsty monster who's already kidnapped me once, tortured my friends,...and taken from me the only man I ever loved: Guybrush Threepwood.	
INSE285	אחחחח...כמה רומנטי...	Awwww...how romantic...	
INSE290	ספינה מתקרבת!	Ship Ahoy!	
INLC295	כפיסדבק?!!!	Threepwood?!!!	
INLC300	תדוגו אותו!	Fish him out!	
INEM305	ברנשצבע?!	Guybrush?!	
INLC310	ברנשצבע כפיסדבק! בשם המעיים הנמקים שלי, אני לא יודע איך נמלטת מקרנבל הארורים, אבל לא תצליח להימלט מלטעום את להב חרבי!	Guybrush Threepwood! By my gangrenous gut, I don't know how you escaped my carnival of the damned, but you won't escape the taste of my blade!	
INLC315	דאאאאררח!	Daaaargh!	
INLC320	הוווו. הילדה נועזת! הי.	Ooooh. The lass has spirit! Eh.	
INLC325	השליכו אותו לבטן הספינה! אני אחסל אותו אחרי הקרב.	Throw him in the hold! I'll finish him after the battle.	
INLC330	שחררו את סירות ההצלה.	Turn loose the longboats.	
INLC335	...והכינו את פגזי הוודו הבוערים!	...and prepare the flaming, voodoo cannon-ball!	
LRLC345	אההה. קבוצה נוספת של מגויסים לצבא האל-מתים שלי!	Ahhh. Another group of recruits for my army of the undead!	
LRLC350	עכשיו... איך מתקדם החיפוש אחר כלתי לעתיד?	Now...how goes the search for my bride-to-be?	
LRLC355	איפה כלב כמרת™?!	Where's Dinghy Dog™?!	
LRDD360	מצאתי 'תם! מצאתי 'תם! )צוחק( היאק, היאק היאק! אוי, בחיי. אוי אלליי. היאק! היאק! באמת!	I found 'em! I found 'em! (Laugh) Hyuk, Hyuk, Hyuk! Oh, golly. Oh, gosh. Hyuk! Hyuk!That's right!	
LRLC365	איפה?!!!!!	Where?!!!!!	
LRDD370	אה...הם על אי הדמים, אדוני.	Uh...they're on Blood Island, sir.	
LRLC375	תפוס אותם...	Get them...	
LCGT385	אווו!	Ooooh!	
LCGT390	אממ. אילנה? את בסדר?	Umm. Elaine? Are you alright?	
LCEM395	ברנשצבע? איפה... איפה אנחנו?	Guybrush? Where...where are we?	
LCGT400	את בסדר. אנחנו על אי הדמים.	You're O.K. We're on Blood Island.	
LCGT405	על הטבעת של לה צ'אק הוטלה קללה איומה, אבל אני סידרתי את המצב!	LeChuck's ring had a terrible curse on it, but I put everything right!	
MSDD415	היאק! אה... לא! לא! היא לא על אי הביזה, קפטן לה צ'אק!	Hyuk! Uh...nope! Nope! She's not on Plunder Island, Captain LeChuck!	
MSLC420	אז תתחילו לסרוק את הימים, חת'כת עכברושים עצומים! תפסו אותם והביאו אותם אליי!	Then scour the seas, ya ossified rats! Hunt them down then bring 'em to me!	ossified זה משהו שהפך לעצם. החלטתי ללכת על משחק מילים :)
MSLC425	מיצאו לי את ברנשצבע כפיסדבק. יחד איתו אתם תמצאו את אילנה!	Find me Guybrush Threepwood. It's with him that ye'll find Elaine!	
MSLC430	תשרפו כל כפר בקאריביים אם אתם חייבים, אבל תביאו לי את כלתי!...ועוד סלט כרוב.	Burn down every island in the Caribbean if you have to, but bring me my bride!...And more slaw.	
MSLC435	ארורים יהיו הנבלים! הם לעולם לא נותנים מספיק סלט כרוב עם הארוחות העסקיות שלהם.	Curse the villains! They never give you enough slaw with these value meals.	
NBFP440	חבית משקה! ותרנגולת! חה, חה! תראה את כל הציוד הזה, חבר!	A barrel of grog! And a chicken! Ha, ha! Look at all this stuff, mate!	
NBFP445	הו, זה בטח היה קרב כמו שצריך! בואו נרים עוגן ונפליג אל אי הגולגולת. המלך אנדרה ישלם מחיר יקר עבור השלל הזה!	Oh, that musta been some battle! Let's pull up anchor and make for Skull Island. King André will pay through the nose for all this loot!	
NBTP450	חכה רגע! יש כאן עוד משהו. זה...אה...זה...אה...זה סוג של נעליים...	Wait a minute! There's something else. It's...uh...it's...uh...it's some kind of footwear...	
NBTP455	היי!...אלו מגפיים יפים!	Hey!...Those are nice boots!	
NBTP470	אההההה! אבל הם עדיין חמים! אאו, אאו, אאו, אאו, אאו, אאו, אאו, אאו.	Aaaaah! But they're still hot! Ow, ow, ow, ow, ow, ow, ow, ow.	
NBLC475	חה, חה, חה, חה, חה, חה, חה, חה, חה!!!	Ha, ha, ha, ha, ha, ha, ha, ha, ha!!!	
NBTP480	וואההההההההה!	Aaaaaaaaaaa!	
OPGT485	יומן הקברניט: ברנשצבע כפיסדבק. אבוד בים כבר ימים. בלי צוות או מכשירי ניווט כלשהם. בלי אספקה למעט נקניקייה אכולה-למחצה, ואם לא אמצא מים בקרוב, אני גמור בלי ספק. רק התקווה שאמצא את אהובתי, אילנה, מחזיקה אותי.	Captain's log: Guybrush Threepwood. Lost at sea for days now. I have no crew or navigational instruments. No provisions except a half-eaten corn-dog and, unless I find water soon, I'm surely done for. Only the hope of finding my love, Elaine, keeps me going.	
OPGT490	מסעותיי בעקבות האוצר האגדי קריאדיר השאירו אותי במצב ביש זה. חשבתי שיביא לי כבוד ותהילה. במקום זאת, הוא הוביל אותי לתוך ציפורניו של אויבי, פיראט הזומבים לה צ'אק. סיכלתי את מזימתו הזדונית להינשא לאילנה והוא חיפש לנקום.	My quest for the fabulous treasure called Big Whoop has left me in this sorry state. I thought it would bring me fame and glory. Instead, it delivered me into the clutches of my enemy, the zombie-pirate LeChuck. I had thwarted his evil plot to marry Elaine and he was after revenge.	
OPGT500	אני ממש, ממש צמא עכשיו. לו רק יכולתי ללגום לגימה קטנה של מים זכים, הייתי מחדש כוחות להמשך המסע.	<Cough> Really, really thirsty now. If only I could have a small drink of fresh water, I might have the strength to sail on.	
OPGT505	הוי, אבל אני יודע שאין מסביבי כלום מלבד קילומטרים על גבי קילומטרים של אוקיינוס...	Oh, but I know there's nothing but ocean for miles and miles...	
OPGT510	לו רק הייתי יכול להגיע ליבשה, הייתי עשוי למצוא מים ומעט מזון. פירות, אולי... משהו נגד הספחת שיעזור לי להתאושש ולהתחזק. ממממממ...אולי בננות...	If I could reach land, I might find water and some food. Fruit, maybe...something to fight off the scurvy and help me get my strength back. Mmmmmm...maybe some bananas...	
OPGT515	הוי, למה אני מענה את עצמי בצורה כזו? אני יכול באותה מידה לבקש איזו חתיכת פרגית וספל גדול של גרוג שיעשה לי טוב.	Oh, why do I torture myself like this? I might as well wish for some chicken and a big mug of grog for all the good it will do me.	
OPGT520	הוי, אילנה דובשנית שלי... האם קוללתי לגווע ברעב באוקיינוס... מבלי לראות את פנייך אף לא עוד פעם אחת? האם--	Oh, my sweet Elaine...am I cursed to starve here on this ocean...without seeing your face just one more time? Am I--	
SWGT600	ואן הלגן?!!	Van Helgen?!!	
SWVH610	האגיס! תן יד!!	Haggis! Lend a hand!!	
SWHM615	אני בקושי מחזיק את עצמי, חברים!!	I'm barely holdin' on meself, mates!!	
SWHM620	למען השם, הרוח הזאת, היא השטן בעצמו!!	By God, this wind, she's the devil's own!!	
SWGT625	אההההההההההההההה!!	Aaaaaaaaaaaaaa!!	
SZLC630	עכשיו, עם הלהבות השטניות של פגז הוודו הזה, אני אפוצץ את הצד הטוב שלי אל העולם שכולו טוב. )צחוק(	Now, with the demon flames of this voodoo cannonball, I'll blast my significant other into the significant otherworld.  (Laugh)	
SZLC635	זה יראה לה כמה באמת אכפת לי--	That'll show her how much I truly care--	
SZGT640	אוף!	Ooof!	
SZLC645	דאאאאאאררר!	DAAAaarrr!	
SZEM650	הוי, לא!	Oh, no!	
CAGT409	טריאנגולציה של אש צולבת, זה המפתח!	Triangulation of crossfire...that's the key!	
CAGT410	לעולם לא אצליח לפגוע בזה מכאן... לפחות, לא אם פעלתי לבדי.	I could never hit that from here...at least, not if I was acting alone.	
HBGT538	אה, פאפאפישו!	Ah, Pappapisshu!	
CLGT525	אווו. קיפאון מוחי.	Oooh. Brain freeze.	
LQGT445	חוץ מזה, אם ארצה להיכנס לתיאטרון אני תמיד יכול להשתמש בדלת הבמה.	Besides, if I want to enter the theater I can always use the stage door.	
CLGT526	כתוב כאן, 'ביגפוט קפוא'.	It says, 'Frozen Bigfoot.'	
CLGT527	כתוב כאן, 'היכל ההזיות'.	It says, 'Hall of Oddities.'	
CLGT528	כתוב כאן, 'טריקסי, נערת צוואר הג'ירף'.	It says, 'Trixie, the giraffe-necked girl.'	
CLGT529	כתוב כאן, 'הצגות'.	It says, 'Shows.'	
CLGT530	כתוב כאן, 'רכיבות'.	It says, 'Rides.'	
CLGT531	כתוב כאן, 'גביעי ברד'.	It says, 'Snowcones.'	
CLGT532	כתוב כאן, 'נחש את גילך ומשקלך'.	It says, 'Guess Yer Age 'n Weight.'	
CVP2010	היי! אתה יורה קרוב מדי, אחינו!	Hey! You're gettin' a little close there, pal!	
CVP2011	תסתכל לאן אתה יורה!	Watch where you're shootin'!	
CVP2012	בצד של מי אתה?	Whose side are you on?	
CVP2013	אתה הולך להרוג את כולנו! שוב!	You're gonna get us all killed! Again!	
CVP2014	זה נראה כאילו אתה לא אחד מעבדיו הנרצעים של לה צ'אק!	It's like you're not one of LeChuck's evil minions!	
CVP2015	המבצר, טיפש! כוון למבצר!	The fort, you fool!  Aim for the fort!	
CVP2016	וולי! אתה הולך להיות בצרות כשנחזור לספינה!	Wally! When we get back to the boat, you're gonna be in trouble!	
CVP2017	מי מאייש את התותח הזה?	Who is manning that cannon?	
CVP2018	כוון רחוק יותר, אידיוט!	Aim farther out, you idiot!	
CVP2019	תפסיק עם זה!	Stop it!	
CVP3010	היי! אתה מתקרב יותר מדי, חבוב!	Hey! You're gettin' a little close there, pal!	
CVP3011	שים לב איפה ש'תה יורה!	Watch where you're shootin'!	
CVP3012	בצד של מי אתה?	Whose side are you on?	
CVP3013	אתה הולך לגרום למותנו! שוב!	You're gonna get us all killed! Again!	
CVP3014	זה כאילו אתה בכלל לא אחד ממשרתיו המרושעים של לה צ'אק!	It's like you're not one of LeChuck's evil minions!	
CVP3015	המבצר, טיפש! כוון למבצר!	The fort, you fool!  Aim for the fort!	
CVP3016	וולי! אתה הולך להיות בצרות כשנחזור לספינה!	Wally! When we get back to the boat, you're gonna be in trouble!	
CVP3017	מי מאייש את התותח הזה?	Who is manning that cannon?	
CVP3018	כוון רחוק יותר, אידיוט!	Aim farther out, you idiot!	
CVP3019	תפסיק עם זה!	Stop it!	
CRGT091	אבל איכשהו, משהו תמיד מוביל אותי ל...	But somehow, something always leads me...	
CRGT116	-- וולי?!!	--WALLY?!!	
SZLC646	אוף! טבורו של נפטון, זה היה קרוב.	Ugh! Neptune's navel, that was a close one.	
F1FS356	כן, קברניט. זה על השולחן, אדוני.	Yes, Captain. It's on the table, sir.	
SSLF333	מה?!	What?!	
BJVH323	אתה טוב כמעט כמו בן הדוד שלי.	You're almost as good as my cousin.	
BJGT324	אתה טוב כמעט כמו בן הדוד שלי.	You're almost as good as my cousin.	
CVP4010	היי! אתה מתקרב יותר מדי, חבוב!	Hey! You're gettin' a little close there, pal!	
CVP5010	היי! אתה מתקרב יותר מדי, חבוב!	Hey! You're gettin' a little close there, pal!	
CVP6010	היי! אתה מתקרב יותר מדי, חבוב!	Hey! You're gettin' a little close there, pal!	
CVP4011	הסתכל לאן אתה יורה!	Watch where you're shootin'!	
CVP5011	הסתכל לאן אתה יורה!	Watch where you're shootin'!	
CVP6011	הסתכל לאן אתה יורה!	Watch where you're shootin'!	
CVP4012	בצד של מי אתה?	Whose side are you on?	
CVP5012	בצד של מי אתה?	Whose side are you on?	
CVP6012	בצד של מי אתה?	Whose side are you on?	
CVP4013	אתה הולך לגרום למותנו!	You're gonna get us all killed!	
CVP5013	אתה הולך לגרום למותנו! שוב!	You're gonna get us all killed! Again!	
CVP6013	אתה הולך לגרום למותנו! שוב!	You're gonna get us all killed! Again!	
CVP4014	זה כאילו אתה בכלל לא אחד ממשרתיו המרושעים של לה צ'אק!	It's like you're not one of LeChuck's evil minions!	
CVP5014	זה כאילו אתה בכלל לא אחד ממשרתיו המרושעים של לה צ'אק!	It's like you're not one of LeChuck's evil minions!	
CVP6014	זה כאילו אתה בכלל לא אחד ממשרתיו המרושעים של לה צ'אק!	It's like you're not one of LeChuck's evil minions!	
CVP4015	המבצר, טיפש! כוון למבצר!	The fort, you fool!  Aim for the fort!	
CVP5015	המבצר, טיפש! כוון למבצר!	The fort, you fool!  Aim for the fort!	
CVP6015	המבצר, טיפש! כוון למבצר!	The fort, you fool!  Aim for the fort!	
CVP4016	וולי! אתה הולך להיות בצרות כשנחזור לספינה!	Wally! When we get back to the boat, you're gonna be in trouble!	
CVP5016	וולי! אתה הולך להיות בצרות כשנחזור לספינה!	Wally! When we get back to the boat, you're gonna be in trouble!	
CVP6016	וולי! אתה הולך להיות בצרות כשנחזור לספינה!	Wally! When we get back to the boat, you're gonna be in trouble!	
CVP4017	מי מאייש את התותח הזה?	Who is manning that cannon?	
CVP5017	מי מאייש את התותח הזה?	Who is manning that cannon?	
CVP6017	מי מאייש את התותח הזה?	Who is manning that cannon?	
CVP4018	כוון רחוק יותר, אידיוט!	Aim farther out, you idiot!	
CVP5018	כוון רחוק יותר, אידיוט!	Aim farther out, you idiot!	
CVP6018	כוון רחוק יותר, אידיוט!	Aim farther out, you idiot!	
CVP4019	תפסיק עם זה!	Stop it!	
CVP5019	תפסיק עם זה!	Stop it!	
CVP6019	תפסיק עם זה!	Stop it!	
CVP1010	היי! אתה מתקרב יותר מדי, חבוב!	Hey! You're gettin' a little close there, pal!	
CVP1011	שים לב איפה ש'תה יורה!	Watch where you're shootin'!	
CVP1012	בצד של מי אתה?	Whose side are you on?	
CVP1013	אתה הולך לגרום למותנו! שוב!	You're gonna get us all killed! Again!	
CVP1014	זה כאילו אתה בכלל לא אחד ממשרתיו המרושעים של לה צ'אק!	It's like you're not one of LeChuck's evil minions!	
CVP1015	המבצר, טיפש! כוון למבצר!	The fort, you fool!  Aim for the fort!	
CVP1016	וולי! אתה הולך להיות בצרות כשנחזור לספינה!	Wally! When we get back to the boat, you're gonna be in trouble!	
CVP1017	מי מאייש את התותח הזה?	Who is manning that cannon?	
CVP1018	כוון רחוק יותר, אידיוט!	Aim farther out, you idiot!	
CVP1019	תפסיק עם זה!	Stop it!	
SWGT590A	אנחנו מוכרחים לשמור אותה במסלול אי הדמים	We've got to keep her on course for Blood Island	
SWVH605A	אני עושה כל מה שביכולתי!	I'm doing all I can here!	
SDLC384	אאא-פצ'ייי!	Aaa-CHOOO!	
SDGT385	הוא לקח את אילנה לרכבת ההרים הקטלנית שלו!	He's taken Elaine on his roller coaster of death!	
SDGT386	אני חייב להגיע אליה לפני שהיא תהפוך לכלתו האל-מתה!	I've got to reach her before she becomes his undead bride!	
SDGT387	איפה הם?!!	Where are they?!!	
SDLC388	אילנה?	Elaine?	
SDLC389	אאאר, כפיסדבק! זה רק אתה!	Aaar, Threepwood! 'Tis only you!	
SDLC390	ראית את אילנה?	Have ye seen Elaine?	
SDLC391	היא אמרה לי שהיא רק הולכת לפדר את האף ולא ראיתי אותה מאז.	She told me she was just going ta powder her nose and I haven't seen her since.	
SDLC392	אנ'לא מאמין שהאמנתי לזה שוב!	I can't be believin' I fell fer that one again!	
SDLC393	כשאתפוס אותה-הא? חכה!	When I catch her-huh? Wait!	
SDLC394	הרעידו גידולי, הטלת עלי קללת 'אוייב הקטנטנים'!	Shiver me tumors, ye've lifted me `enemy to anklebiter` curse!	
SDLC395	לעולם לא אשתמש בזה שוב.	I'll never be usin' that one again.	
SDLC396	עכשיו תעמוד בשקט ילד, כדי שאוכל לצלות אותך בלהבות! )צוחק(	Now stand still boy, so I can flame-broil ya! (Laugh)	
SDLC397	אאארג! שוב אתה?!	Aaargh! You again?!	
SDLC398	אם נסעת ברכבת ההרים שלי, איך זה שלא בושלת בבריכת הלבה המותכת שלי?	If ye've ridden me coaster, why haven't ye been boiled in me molten pool of lava?	
SDLC399	הממממ... אילנה בוודאי התעסקה עם לוח הבקרה ושינתה את מסלול המסילה.	Hmmmm...Elaine musta fiddled with me controls and rerouted the tracks.	
SDLC400	איי, אני אמות בגללה יום אחד... כלומר שוב.	Aye, she'll be the death o' me yet...I mean again.	אי אפשר 'היא תהרוג אותי' כי היא לא הרגה אותו במקור.
SDLC401	אבל אהיה מקולל אם אני לא אוהב את האישה הקטנה הזו.	But curses if I can't help but love the little woman.	
SDLC402	אכול מוות בוער, כפיסדבק!!	Eat flaming death, Threepwood!!	
LDFS335	כן קפטן, זה על השולחן, אדוני.	Yes Captain, it's on the table, sir.	
RCPB398	רום לפי הטעם.	rum to taste.	
RCPB399	להחליף עם רום.	substitute with rum.	
RCPB400	עם חלק אחד של לוויתן כחול.	with 1 part Blue Whale.	
RCPB401	תסמינים חמורים מאוד, מאוד,	extreme, extreme, extreme, extreme...	
RCPB402	...מאוד, מאוד, מאוד, מאוד,	...extreme, extreme, extreme, extreme,	
RCPB403	מאוד, מאוד, מאוד, מאוד	extreme, extreme, extreme, extreme	
RCPB404	של עייפות.	drowsiness.	
PU_M001	%oobject-under-cursor% %ssentence-line-preposition-string% %sobjects-string-name% %ssentence-line-verb-string%	%ssentence-line-verb-string% %sobjects-string-name% %ssentence-line-preposition-string% %oobject-under-cursor%	
PU_M002	%oobject-under-cursor% %ssentence-line-preposition-string% %sobjects-string-name% %ssentence-line-verb-string%	%ssentence-line-verb-string% %sobjects-string-name% %ssentence-line-preposition-string% %oicons-name-object%	
PU_M003	שאף	inhale	
PU_M004	הפעל	use	
PU_M005	אכול	eat	
PU_M006	שתה	drink	
PU_M007	לעס	chew	
PU_M008	טעם	taste	
PU_M009	דגום	sample	
PU_M010	תרנגולת פרא	feral chicken	
PU_M011	פתח	open	
PU_M012	סגור	close	
PU_M013	נשוף	blow	נפח
PU_M014	נשוך	bite	
PU_M015	התבונן	look through	
PU_M016	דחוף	push	
PU_M017	הרם	pick up	
PU_M018	בחן	examine	
PU_M019	שוחח עם	talk to	
PU_M020	רק	spit at	
PU_M021	משוך	pull	
PU_M022	התאם	adjust	
PU_M023	תן	give	
PU_M024	ל	to	
PU_M025	עם	with	
PU_M026	לקק	lick	
PU_M027	קח	grab	
PU_M028	בלע	swallow	
PU_M029	נשוף	blow out	
PU_M030	ירק על	spit on	
PU_M031	ירה	fire	
PU_M032	התר	untie	
PU_M033	כאשר כל העיניים פקוחות, עקוב אחר הנתיב	With all eyes open, follow the path	
PU_M034	לעבר הסימן X.	to the X.	
PU_M035	דרום מזרח	SouthEast	
PU_M036	צפון מערב	NorthWest	
PU_M037	מערב	West	
PU_M038	דרום	South	
PU_M039	מזרח	East	
PU_M040	שני צעדים לצפון מזרח	Two paces NorthEast	
PU_M041	מזרח	East	
PU_M042	דרום מערב	SouthWest	
PU_M043	X מסמן את המקום!	X Marks the Spot!	
PU_M045	נקה שיניים באמצעות	pick teeth with	
PU_M046	נגן	play	
PU_M047	שחרר	unlock	
PU_M048	טפס	climb through	
PU_M049	נער	shake	
PU_M050	שחה	swim	
PU_M051	רד	climb down	
PU_M052	סלאפי קרומוול	Slappy Cromwell	
PU_M053	נוח על	rest on	
PU_M054	סימוני וודו	voodoo markings	
PU_M055	אכול תוכן	eat contents of	
PU_M056	שחרר	release	
PU_M057	שתה מ	drink from	
PU_M058	לה לה לה לה לה לה לה לה לה לה לה לה	LA LA LA LA LA LA LA LA LA LA LA LA	
PUGT059	זה גוש טופו בגודל של הראש שלי!	It's a block of tofu as big as my head!	
PUGT060	לא, זה לא בריא לשיניים שלהם.	No, it's bad for their teeth.	
PUGT061	אני מבין. טיפוסי.	I see.  Typical.	
PUGT062	אז מה שאתה אומר לי זה שזה אחד מהפרסים היוקרתיים שלכם.	I suppose you're telling me that's one of your prestige prizes now.	
PUSO063	סדר לי תותח צעצוע.	Set me up with a toy cannon.	
PUSO064	אולי אחד מצעצועי בובות הוודו?	How about one of those toy voodoo dolls?	
PU_M065	חור פעור אל פני הים	gaping hole to surface	
PUGT066	הוא שאב את הבועה חזרה פנימה לפני שיכולתי להגיע אליה.	He sucked the bubble back in before I could get to it.	
PUGT067	אולי פשוט אשמור קצת מהשומן הזה.	Maybe I'll just keep some of this grease.	
PUGT068	הוא להטוטן מוצלח, אבל הייתי שמח אם הוא יירד מהבמה כדי שאוכל לחפור ולהוציא את אילנה.	He's a great juggler, but I sure wish he'd get off the stage so I can dig Elaine up.	
PUGT069	תפיל אותם! תפיל אותם!	Drop it! Drop it!	
PUGT070	אני שמח שיש לזה סוף טוב והוא יצא...המ...יצא עם הבחורה בסוף.	I'm glad it had a happy ending and he got the...um...got the girl in the end.	
PUGT071	הווו, הראש שלי מסתובב. אני צריך להפסיק עם הרום.	Oooh, my head is spinning. I've got to lay off the rum.	
PUGT072	נראה שבלעת את הפיסה הקודמת שנתתי לך.	It looks like you swallowed the last piece I gave you.	
PUGT073	כדי להסיר את הקללה ולהציל את אילנה!	To lift the curse and save Elaine!	
PUGT074	זה וולי דינמו-קופאלקטרי. וואו. הוא נראה כל כך מציאותי.	It's a Dynamo-Monkelectric Wally. Egad. He looks so lifelike.	
PUGT075	היי. רק רגע! זה באמת וולי!	Hey.  Wait a minute! It really is Wally!	
PUGT076	זה וולי המסכן.	It's poor Wally.	
PUGT077	אני אחזור לשחרר אותך מיד אחרי שאביס את לה צ'אק.	As soon as I defeat LeChuck I'll come back and set you free.	
PUGT078	אל תדאג וולי, אני לא אשאיר אותך תלוי כאן כמו שעשיתי בפעם שעברה.	Don't worry, Wally. I won't leave you hanging here like I did last time.	
PUGT079	אתה יכול לסמוך עליי וולי.	You can count on me Wally.	
PUGT080	מיד אחרי שאביס את לה צ'אק, אציל את אילנה, אשחרר את כל הקופים..	Just as soon as I defeat LeChuck, save Elaine, set all the monkeys free...	
PUGT081	...וארכב על מתקן 'הפיראט המסתובב המשוגע', אני אחזור לשחרר אותך.	...and ride the Madly Rotating Buccaneer, I'll come back and release you.	
PUGT082	אני מרגיש כל-כך רע שהשארתי אותו להתפוצץ בטירה של לה צ'אק בפעם שעברה...	I feel so bad about leaving you to blow up in LeChuck's castle last time...	
PUGT083	...אני נשבע שאחזור להציל אותך הפעם. סמוך עליי.	...I swear I'll be back to rescue you this time. Trust me.	
PUGT084	אני אציל אותו אחרי שאביס את לה צ'אק.	I'll save him after I defeat LeChuck.	
PUGT085	זה הופך את המשקה להרבה יותר מושך.	That makes the drink oh-so-much-more appealing.	
PUGT086	שתיים פיק, שלוש לב, ארבע תלתן, שמונה תלתן ומלך יהלום.	Two of spades, three of hearts, four of clubs, eight of clubs, and, a king of diamonds.	
PU_M087	הכה	hit	
QSGT362	אהההההההההההה!	Ahhhhhhhhhhhh!	
